order_id,customer_id,order_date,order_amount
4935,158,2024-12-30,458.19
4936,163,2024-06-04,18.04
4937,351,2024-08-13,230.2
4938,448,2024-12-27,419.95
4939,419,2024-03-17,33.42
4940,499,2024-03-14,423.96
4941,38,2024-03-09,370.05
4942,12,2025-01-12,33.27
4943,132,2024-06-09,303.46
4944,430,2025-01-29,39.92
4945,427,2025-01-21,254.71
4946,112,2024-12-25,323.05
4947,83,2025-02-03,381.31
4948,136,2024-10-29,165.2
4949,371,2024-05-21,69.32
4950,401,2025-01-18,333.67
4951,299,2024-02-27,71.14
4952,57,2024-06-07,210.0
4953,336,2024-06-02,153.88
4954,92,2024-07-02,110.07
4955,295,2025-01-15,263.43
4956,369,2024-09-01,177.54
4957,428,2024-11-20,393.74
4958,470,2024-05-06,52.97
4959,275,2024-10-06,456.88
4960,187,2024-11-12,241.05
4961,493,2024-04-07,453.76
4962,5,2024-07-16,486.88
4963,20,2024-07-28,230.88
4964,56,2024-12-21,150.18
4965,100,2024-03-17,473.55
4966,280,2024-08-10,106.59
4967,28,2024-09-30,207.38
4968,238,2024-07-22,401.97
4969,246,2024-04-15,243.75
4970,26,2024-04-02,373.71
4971,60,2024-02-17,301.48
4972,154,2024-12-23,343.97
4973,408,2024-12-06,203.53
4974,430,2024-04-11,189.86
4975,207,2024-10-28,128.43
4976,173,2024-04-25,86.33
4977,15,2024-10-04,419.81
4978,358,2024-12-16,494.46
4979,430,2024-10-04,371.88
4980,202,2024-07-30,269.02
4981,37,2024-05-22,483.48
4982,20,2024-04-24,49.07
4983,499,2024-03-03,373.13
4984,339,2024-03-23,338.45
4985,245,2024-03-24,160.04
4986,434,2024-05-24,250.08
4987,317,2024-07-18,291.16
4988,305,2024-08-23,369.97
4989,187,2024-12-26,464.99
4990,307,2025-01-15,156.73
4991,285,2024-12-02,373.67
4992,92,2025-01-16,122.59
4993,267,2024-05-12,266.17
4994,308,2024-07-07,233.77
4995,125,2024-07-25,282.16
4996,18,2024-04-13,240.88
4997,26,2024-11-15,436.85
4998,136,2024-07-10,88.64
4999,291,2025-01-01,376.08
5000,117,2024-11-03,222.99
5001,498,2024-07-17,480.62
5002,360,2025-01-29,328.78
5003,8,2024-02-11,340.8
5004,99,2024-07-20,218.77
5005,465,2025-01-06,117.38
5006,356,2024-03-29,113.89
5007,352,2024-09-03,395.57
5008,476,2024-07-06,265.15
5009,409,2024-02-18,34.49
5010,71,2024-05-03,374.8
5011,458,2024-08-19,334.6
5012,250,2024-11-15,137.12
5013,240,2024-07-12,365.87
5014,10,2024-10-03,427.57
5015,209,2025-01-27,469.87
5016,200,2024-05-28,142.33
5017,485,2024-08-21,421.65
5018,206,2024-05-03,46.13
5019,441,2024-11-25,59.53
5020,60,2024-11-22,383.46
5021,144,2024-09-13,422.25
5022,197,2025-01-11,110.97
5023,343,2024-05-17,425.23
5024,490,2024-11-26,234.4
5025,237,2024-02-13,83.76
5026,248,2024-08-05,489.22
5027,402,2024-05-21,286.18
5028,56,2024-04-04,239.65
5029,312,2024-09-20,305.95
5030,296,2025-01-16,186.4
5031,155,2024-03-21,104.47
5032,306,2024-06-10,92.45
5033,156,2024-10-25,300.78
5034,373,2024-10-29,313.02
5035,445,2025-01-13,91.89
5036,48,2024-09-29,429.67
5037,61,2024-10-22,295.41
5038,229,2024-04-26,453.72
5039,38,2024-07-27,201.77
5040,125,2024-03-09,29.68
5041,128,2024-06-21,393.4
5042,441,2024-10-05,243.39
5043,299,2024-10-05,406.77
5044,162,2024-12-04,86.14
5045,385,2024-12-05,291.32
5046,344,2024-05-18,252.48
5047,187,2024-02-09,145.63
5048,270,2024-09-14,461.78
5049,343,2024-12-27,158.85
5050,322,2024-12-24,441.89
5051,293,2024-05-03,42.5
5052,232,2024-09-14,249.24
5053,259,2024-07-09,251.3
5054,69,2024-04-28,221.05
5055,202,2024-08-09,114.58
5056,166,2024-12-24,307.47
5057,269,2024-05-16,451.35
5058,469,2024-06-27,124.02
5059,209,2024-07-31,484.88
5060,274,2024-08-22,75.18
5061,162,2024-11-01,221.64
5062,228,2025-01-18,195.9
5063,239,2024-12-09,376.57
5064,14,2024-03-16,171.28
5065,306,2024-10-21,48.36
5066,365,2024-08-02,185.38
5067,242,2024-11-12,140.56
5068,46,2024-08-30,221.04
5069,282,2024-02-08,417.81
5070,471,2024-12-01,116.05
5071,435,2024-11-05,99.29
5072,360,2024-07-03,402.71
5073,418,2024-06-06,303.29
5074,393,2024-06-09,452.95
5075,76,2024-08-29,349.48
5076,15,2024-10-12,438.08
5077,213,2024-04-01,356.26
5078,400,2024-11-13,161.9
5079,41,2024-06-01,220.03
5080,136,2024-04-12,466.4
5081,209,2025-01-09,83.79
5082,52,2024-02-12,129.87
5083,321,2024-02-28,356.43
5084,257,2025-02-03,57.57
5085,215,2024-11-29,438.03
5086,163,2024-12-23,146.44
5087,292,2024-08-13,17.57
5088,249,2024-10-04,492.73
5089,43,2024-04-22,450.02
5090,219,2025-02-05,34.95
5091,111,2024-06-16,416.96
5092,389,2024-05-20,251.3
5093,52,2024-11-01,453.18
5094,211,2024-02-29,322.98
5095,263,2024-06-15,55.11
5096,204,2024-05-03,187.27
5097,340,2024-08-25,148.5
5098,395,2024-06-22,160.02
5099,228,2024-05-25,234.98
5100,28,2024-05-20,498.77
5101,207,2024-07-10,144.62
5102,364,2024-03-29,306.08
5103,166,2024-03-30,441.99
5104,56,2024-03-01,472.13
5105,125,2024-04-15,268.72
5106,249,2025-01-24,455.68
5107,18,2024-08-01,178.66
5108,189,2024-03-27,444.6
5109,29,2024-10-31,40.99
5110,366,2024-06-27,420.31
5111,153,2024-08-15,80.68
5112,170,2024-04-14,364.96
5113,173,2024-12-09,15.49
5114,153,2024-12-10,278.74
5115,377,2025-01-01,466.12
5116,10,2024-06-21,70.2
5117,392,2024-12-23,358.14
5118,107,2025-01-24,231.26
5119,213,2024-05-10,412.0
5120,321,2024-09-09,467.03
5121,367,2024-08-26,302.33
5122,415,2024-11-11,47.43
5123,22,2024-02-06,261.69
5124,265,2024-05-03,88.16
5125,225,2024-09-19,311.76
5126,280,2024-04-17,186.38
5127,402,2024-09-03,457.17
5128,58,2024-10-20,246.55
5129,173,2024-09-28,141.33
5130,104,2024-05-26,454.75
5131,89,2024-06-24,199.77
5132,143,2024-04-19,314.84
5133,400,2024-06-11,196.59
5134,275,2024-10-01,242.55
5135,84,2024-10-30,155.17
5136,496,2024-06-21,129.25
5137,321,2024-05-08,26.06
5138,401,2024-11-11,314.49
5139,383,2024-06-09,49.0
5140,483,2024-04-24,142.85
5141,217,2024-03-16,211.37
5142,101,2024-04-07,39.51
5143,1,2025-01-04,373.11
5144,333,2024-10-20,59.92
5145,461,2025-01-14,176.89
5146,275,2024-04-17,345.2
5147,141,2024-03-19,24.62
5148,325,2024-12-16,307.62
5149,223,2024-03-21,285.96
5150,359,2025-01-25,261.47
5151,253,2024-09-21,27.74
5152,104,2024-03-27,437.05
5153,174,2024-07-23,288.92
5154,355,2024-12-16,372.56
5155,335,2024-08-02,117.07
5156,180,2024-03-14,11.71
5157,105,2024-07-24,308.26
5158,220,2025-01-23,271.4
5159,195,2024-11-21,267.58
5160,33,2025-01-12,38.9
5161,119,2024-09-01,432.87
5162,357,2024-12-20,131.9
5163,195,2024-03-04,72.47
5164,238,2024-02-17,314.88
5165,355,2025-01-02,216.22
5166,438,2024-12-14,356.99
5167,483,2024-03-27,47.79
5168,141,2024-09-11,213.28
5169,184,2024-07-16,373.93
5170,95,2024-08-27,478.07
5171,297,2024-04-28,484.46
5172,329,2024-05-31,115.7
5173,228,2024-11-15,116.72
5174,266,2024-04-19,67.41
5175,264,2024-10-28,45.51
5176,425,2024-12-27,280.6
5177,165,2024-10-24,382.11
5178,459,2024-12-06,447.33
5179,190,2024-05-05,375.06
5180,34,2024-10-25,40.63
5181,305,2024-11-27,277.33
5182,10,2024-06-30,48.17
5183,350,2024-06-30,263.97
5184,186,2024-09-20,276.76
5185,40,2024-10-10,272.97
5186,229,2024-12-06,256.64
5187,248,2024-04-11,183.54
5188,449,2024-05-12,399.71
5189,150,2024-06-21,281.23
5190,162,2024-11-14,54.93
5191,445,2024-07-10,473.49
5192,337,2024-12-24,37.78
5193,316,2025-01-21,177.57
5194,293,2024-03-05,81.66
5195,192,2024-04-17,157.6
5196,377,2024-07-17,328.44
5197,246,2024-10-01,420.38
5198,203,2024-02-08,103.91
5199,230,2024-05-21,227.81
5200,419,2024-12-17,129.55
5201,376,2024-09-30,259.6
5202,421,2024-09-02,485.67
5203,268,2024-02-14,366.82
5204,357,2024-05-17,46.82
5205,165,2024-10-28,11.21a
5206,404,2024-02-10,317.97
5207,59,2025-01-15,315.96
5208,121,2025-01-25,260.14
5209,268,2025-01-01,328.92
5210,264,2024-10-21,301.49
5211,467,2024-12-04,224.52
5212,127,2025-01-12,462.3
5213,227,2024-10-21,187.61
5214,143,2024-05-18,460.04
5215,1,2024-09-17,490.37
5216,297,2024-12-26,41.57
5217,236,2025-01-22,231.96
5218,113,2024-12-20,207.83
5219,78,2025-01-26,41.19
5220,475,2025-01-10,232.26
5221,150,2024-07-22,395.12
5222,236,2025-01-24,366.71
5223,262,2024-11-03,160.13
5224,277,2024-04-13,371.04
5225,157,2024-06-09,327.42
5226,150,2024-04-03,390.83
5227,416,2024-03-27,283.83
5228,103,2024-03-24,324.03
5229,14,2024-12-17,204.18
5230,208,2024-11-17,280.74
5231,444,2024-11-13,496.4
5232,484,2024-04-20,198.83
5233,470,2024-10-18,18.12
5234,132,2024-07-16,386.63
5235,104,2025-02-03,216.37
5236,326,2024-08-29,101.3
5237,162,2024-09-24,143.39
5238,213,2024-12-07,490.01
5239,211,2024-03-13,24.06
5240,127,2024-02-12,399.14
5241,83,2024-07-02,279.7
5242,306,2024-03-06,224.87
5243,22,2024-04-30,187.99
5244,13,2024-10-21,209.88
5245,167,2024-08-09,372.56
5246,477,2025-01-15,249.38
5247,91,2024-12-13,48.31
5248,448,2024-08-15,348.0
5249,65,2024-10-13,127.74
5250,462,2024-09-22,303.47
5251,196,2024-05-15,123.93
5252,234,2024-05-25,264.38
5253,113,2024-04-09,70.95
5254,213,2024-09-30,110.36
5255,405,2024-03-29,94.88
5256,447,2024-06-21,457.68
5257,68,2024-03-11,430.08
5258,335,2024-12-23,22.22
5259,466,2024-12-12,264.57
5260,50,2024-11-25,276.12
5261,181,2024-03-26,162.8
5262,273,2024-04-10,95.47
5263,79,2024-12-15,174.23
5264,347,2024-03-21,371.87
5265,474,2025-02-01,301.5
5266,400,2024-04-21,104.93
5267,150,2024-03-02,425.12
5268,259,2024-04-16,361.66
5269,405,2025-01-26,63.29
5270,342,2024-05-17,389.14
5271,464,2024-09-26,241.2
5272,303,2024-12-06,421.96
5273,304,2024-09-07,458.23
5274,455,2024-05-26,324.64
5275,31,2024-09-02,268.25
5276,57,2024-12-19,397.49
5277,219,2025-01-08,498.77
5278,458,2024-11-16,425.36
5279,46,2024-10-19,134.43
5280,79,2024-10-29,98.96
5281,399,2024-04-04,142.37
5282,53,2024-10-01,106.75
5283,75,2025-02-05,362.55
5284,53,2024-09-17,340.58
5285,365,2024-04-22,236.95
5286,449,2024-09-28,484.08
5287,497,2024-09-04,426.45
5288,195,2024-07-09,463.12
5289,495,2024-09-04,457.36
5290,455,2024-03-13,109.12
5291,137,2024-12-26,392.37
5292,260,2024-10-25,23.21
5293,18,2025-01-08,497.57
5294,90,2024-08-08,371.17
5295,59,2024-04-07,164.49
5296,119,2024-05-12,190.15
5297,482,2024-09-13,54.59
5298,217,2024-05-23,180.12
5299,294,2024-02-06,153.6
5300,246,2025-01-21,324.34
5301,337,2024-05-18,380.85
5302,344,2024-11-15,103.83
5303,463,2024-05-14,358.36
5304,276,2024-02-11,162.81
5305,343,2024-11-03,226.6
5306,17,2024-05-23,148.94
5307,183,2024-09-07,330.45
5308,448,2024-11-15,249.73
5309,216,2024-12-26,402.64
5310,111,2024-06-17,331.37
5311,296,2024-04-30,433.81
5312,285,2024-05-11,129.23
5313,483,2024-12-14,330.65
5314,293,2024-05-09,98.25
5315,306,2025-02-03,281.88
5316,7,2024-12-17,63.47
5317,60,2024-06-06,36.42
5318,331,2024-04-21,287.77
5319,64,2024-02-23,311.71
5320,383,2024-08-09,309.32
5321,426,2024-12-19,368.44
5322,407,2024-10-25,301.6
5323,119,2024-07-01,35.95
5324,208,2024-06-21,302.47
5325,2,2024-04-07,442.45
5326,362,2024-11-15,257.58
5327,418,2024-11-19,62.54
5328,426,2024-11-23,186.31
5329,351,2024-11-15,56.23
5330,236,2024-04-21,302.08
5331,228,2024-05-25,88.58
5332,480,2024-08-14,481.94
5333,250,2024-06-17,280.44
5334,287,2024-07-09,178.55
5335,184,2024-09-18,318.22
5336,53,2024-02-23,318.17
5337,92,2024-10-17,117.24
5338,230,2024-02-17,163.6
5339,50,2024-08-16,230.51
5340,84,2024-10-30,363.03
5341,43,2024-11-20,260.48
5342,291,2024-03-19,341.4
5343,160,2024-05-21,35.66
5344,221,2024-12-21,217.73
5345,400,2024-07-04,345.65
5346,247,2024-12-16,420.92
5347,95,2024-07-07,324.36
5348,443,2024-03-07,86.23
5349,490,2024-10-07,213.72
5350,483,2024-02-22,95.37
5351,66,2024-05-03,410.88
5352,474,2024-10-28,132.3
5353,336,2024-12-25,50.72
5354,453,2024-05-06,185.92
5355,222,2024-04-01,306.79
5356,147,2024-11-23,221.92
5357,249,2024-12-18,351.84
5358,466,2024-10-11,298.23
5359,8,2024-05-01,152.2
5360,241,2024-11-23,392.92
5361,300,2024-03-14,332.45
5362,185,2024-08-23,166.94
5363,481,2024-02-13,47.45
5364,17,2024-10-21,419.2
5365,31,2024-11-10,360.51
5366,416,2025-01-06,133.59
5367,454,2024-12-19,128.94
5368,311,2024-12-13,270.39
5369,432,2024-12-20,96.26
5370,261,2024-05-09,101.4
5371,286,2024-04-09,356.49
5372,461,2024-06-22,283.73
5373,338,2024-08-10,406.66
5374,94,2024-03-20,246.25
5375,301,2024-11-04,474.95
5376,476,2024-04-17,232.67
5377,309,2024-03-23,25.02
5378,144,2024-11-02,496.48
5379,171,2024-02-24,24.5
5380,154,2024-09-02,483.02
5381,2,2024-12-04,47.13
5382,311,2024-05-17,393.01
5383,431,2025-02-05,481.18
5384,51,2024-11-16,135.85
5385,434,2024-02-07,289.08
5386,207,2024-07-25,203.1
5387,184,2024-02-07,354.56
5388,45,2024-03-06,397.62
5389,148,2024-12-17,352.19
5390,8,2024-09-01,152.16
5391,262,2024-06-28,212.83
5392,495,2024-03-04,169.59
5393,13,2025-01-21,381.73
5394,188,2024-04-10,128.65
5395,233,2024-06-27,349.68
5396,193,2024-04-23,115.88
5397,287,2024-05-26,280.05
5398,401,2024-12-13,102.11
5399,159,2024-10-14,195.11
5400,477,2024-10-01,303.1
5401,209,2024-04-23,425.17
5402,406,2024-07-15,409.01
5403,474,2025-01-15,354.66
5404,402,2024-05-21,365.12
5405,164,2024-07-11,111.65
5406,65,2024-10-07,29.54
5407,39,2024-04-15,110.23
5408,281,2024-11-29,297.1
5409,387,2024-05-25,173.19
5410,340,2024-02-17,152.66
5411,413,2024-05-10,172.8
5412,442,2024-03-21,476.36
5413,141,2024-02-16,180.15
5414,32,2025-01-16,377.8
5415,162,2024-11-04,25.45
5416,174,2024-04-08,134.4
5417,441,2025-01-31,162.65
5418,127,2024-02-19,232.54
5419,164,2024-10-11,198.98
5420,226,2024-11-20,369.57
5421,44,2024-10-26,422.26
5422,24,2024-03-26,309.07
5423,421,2025-01-31,444.09
5424,104,2024-03-09,65.71
5425,320,2024-05-09,102.57
5426,472,2024-10-06,24.88
5427,278,2024-11-04,363.79
5428,41,2024-08-15,316.24
5429,450,2025-02-04,89.82
5430,320,2024-12-22,16.59
5431,220,2024-1129,205.06
5432,493,2024-08-01,317.97
5433,459,2025-02-05,422.57
5434,150,2024-11-25,281.5
5435,77,2024-09-21,302.96
5436,390,2024-05-10,144.44
5437,16,2024-06-19,183.02
5438,260,2024-06-29,398.95
5439,203,2025-01-01,88.77
5440,371,2024-07-31,50.97
5441,100,2024-12-18,478.34
5442,344,2024-04-18,175.88
5443,431,2024-03-14,200.15
5444,43,2024-12-30,83.95
5445,210,2024-11-27,266.66
5446,33,2024-11-22,267.71
5447,64,2024-12-27,94.03
5448,289,2024-11-22,66.03
5449,388,2025-01-27,128.77
5450,347,2024-09-23,390.64
5451,72,2024-07-25,305.23
5452,499,2024-10-15,133.98
5453,409,2024-10-12,446.59
5454,291,2024-07-04,498.34
5455,86,2024-06-25,239.49
5456,166,2025-01-28,159.85
5457,46,2024-05-02,471.21
5458,285,2024-05-20,189.65
5459,165,2024-03-02,143.57
5460,475,2024-10-12,129.56
5461,488,2024-11-04,134.13
5462,212,2024-02-24,442.52
5463,128,2024-08-29,159.35
5464,361,2024-08-09,284.23
5465,124,2024-07-30,204.48
5466,15,2024-11-27,312.63
5467,365,2024-03-17,390.65
5468,99,2024-02-27,275.31
5469,302,2024-12-15,67.62
5470,155,2024-10-16,124.2
5471,476,2024-09-08,472.2
5472,268,2024-02-29,319.58
5473,269,2024-10-16,323.0
5474,500,2024-11-29,437.42
5475,106,2025-01-09,186.59
5476,237,2024-02-13,461.25
5477,461,2025-01-13,134.1
5478,379,2025-01-03,30.07
5479,421,2024-10-07,95.77
5480,230,2024-12-22,140.07
5481,60,2024-12-27,433.36
5482,12,2024-03-26,31.01
5483,189,2024-05-06,351.79
5484,428,2025-02-03,196.58
5485,227,2024-08-28,441.0
5486,233,2024-05-29,398.37
5487,202,2024-06-08,111.31
5488,32,2024-06-22,64.3
5489,203,2024-11-23,269.54
5490,246,2024-10-09,247.54
5491,164,2024-10-05,33.52
5492,302,2024-02-19,321.61
5493,221,2024-05-20,203.47
5494,117,2024-09-08,46.38
5495,258,2024-09-11,425.46
5496,15,2024-09-06,285.6
5497,425,2024-04-29,274.62
5498,418,2024-11-17,201.09
5499,467,2024-10-18,209.34
5500,471,2024-02-12,292.18
5501,73,2024-07-08,57.01
5502,445,2024-09-01,219.65
5503,393,2024-07-01,326.86
5504,29,2024-09-18,66.95
5505,403,2025-01-18,168.03
5506,458,2024-02-27,379.57
5507,348,2024-11-21,275.04
5508,33,2025-01-20,61.54
5509,185,2024-04-27,143.97
5510,355,2024-08-27,160.5
5511,371,2024-10-07,406.29
5512,19,2024-04-10,29.82
5513,233,2024-02-24,431.18
5514,455,2024-03-23,110.25
5515,355,2024-07-14,357.82
5516,25,2024-03-03,472.14
5517,403,2024-11-18,78.0
5518,390,2024-12-20,133.76
5519,189,2025-01-10,118.37
5520,276,2024-06-25,452.52
5521,375,2024-10-10,345.91
5522,347,2025-01-27,241.05
5523,143,2024-02-23,289.82
5524,430,2024-06-16,491.6
5525,395,2024-03-03,40.02
5526,31,2024-10-17,454.52
5527,337,2024-03-29,295.14
5528,30,2024-11-29,491.07
5529,482,2024-05-29,223.84
5530,443,2024-08-13,363.03
5531,34,2024-12-29,279.64
5532,245,2024-11-13,176.55
5533,20,2024-07-06,409.41
5534,222,2024-11-08,129.98
5535,216,2024-03-21,477.32
5536,351,2024-04-18,345.61
5537,213,2024-02-24,418.84
5538,183,2024-08-22,347.55
5539,348,2024-03-30,93.07
5540,61,2025-01-14,179.85
5541,231,2024-08-01,341.62
5542,119,2024-03-27,258.72
5543,341,2024-03-12,440.16
5544,430,2024-03-29,422.79
5545,9,2024-07-13,263.35
5546,190,2024-06-01,475.92
5547,130,2025-01-07,373.94
5548,287,2024-07-12,473.99
5549,194,2024-02-18,477.98
5550,386,2024-02-22,42.62
5551,163,2024-07-15,141.59
5552,353,2024-03-23,457.51
5553,171,2024-07-01,495.36
5554,19,2024-03-05,324.35
5555,5,2024-06-20,411.03
5556,90,2024-05-21,205.19
5557,205,2024-07-24,82.52
5558,232,2024-08-29,254.88
5559,432,2024-08-01,478.53
5560,214,2024-04-28,27.42
5561,233,2024-10-15,343.93
5562,92,2024-08-30,140.16
5563,268,2024-03-12,396.67
5564,364,2024-02-11,465.54
5565,4,2024-05-10,363.8
5566,110,2024-08-21,273.27
5567,35,2024-04-12,150.91
5568,206,2024-08-15,184.64
5569,224,2024-10-02,471.76
5570,28,2024-12-19,381.36
5571,405,2024-12-19,300.25
5572,161,2024-03-13,271.84
5573,83,2025-02-02,413.35
5574,206,2024-06-08,336.92
5575,476,2024-02-22,357.79
5576,291,2024-05-19,23.88
5577,203,2025-01-06,378.57
5578,124,2024-09-06,211.38
5579,68,2024-03-02,379.54
5580,148,2024-10-09,186.75
5581,115,2024-12-31,311.16
5582,482,2024-09-04,233.82
5583,275,2025-01-04,316.84
5584,44,2024-05-13,469.67
5585,328,2024-09-13,39.97
5586,467,2024-03-01,182.2
5587,260,2024-06-24,378.14
5588,261,2024-11-11,412.66
5589,33,2025-01-02,105.67
5590,277,2024-09-02,309.22
5591,205,2024-11-23,41.9
5592,183,2024-11-05,413.51
5593,187,2024-10-27,349.03
5594,259,2025-01-13,397.5
5595,103,2024-11-15,230.42
5596,371,2024-02-26,13.43
5597,418,2024-10-11,228.12
5598,387,2024-10-07,178.75
5599,223,2024-04-21,297.38
5600,135,2024-08-10,288.81
5601,45,2024-03-12,102.88
5602,291,2024-07-10,106.8
5603,103,2024-11-04,41.89
5604,14,2024-08-28,51.59
5605,23,2024-10-01,10.46
5606,345,2024-08-01,237.9
5607,28,2024-08-04,398.45
5608,80,2024-06-18,224.63
5609,144,2024-05-12,344.72
5610,281,2024-05-01,270.96
5611,175,2024-11-05,138.75
5612,308,2024-10-20,143.61
5613,372,2024-07-16,295.14
5614,399,2024-05-13,299.34
5615,31,2024-02-20,304.33
5616,473,2025-01-26,37.6
5617,466,2024-11-03,115.79
5618,266,2024-06-02,402.31
5619,281,2024-09-24,388.73
5620,186,2025-01-23,157.52
5621,31,2024-12-08,433.01
5622,223,2025-01-23,10.74
5623,419,2024-11-11,64.9
5624,71,2024-05-13,332.1
5625,317,2025-01-20,418.61
5626,95,2024-08-28,210.37
5627,205,2024-07-27,355.75
5628,347,2024-10-20,222.1
5629,294,2024-10-23,48.45
5630,315,2024-12-09,101.17
5631,52,2024-10-05,413.89
5632,117,2024-08-10,355.17
5633,99,2024-10-14,274.78
5634,30,2024-03-28,53.14
5635,202,2024-08-25,176.11
5636,45,2024-02-25,48.02
5637,320,2024-02-16,97.86
5638,382,2025-01-12,343.85
5639,400,2024-04-16,435.12
5640,35,2024-06-20,423.17
5641,189,2024-04-30,89.79
5642,93,2024-09-22,196.95
5643,395,2024-08-10,298.65
5644,313,2025-01-19,299.62
5645,257,2024-06-03,21.92
5646,295,2024-05-28,360.64
5647,440,2025-01-11,330.54
5648,346,2025-01-05,426.66
5649,435,2024-02-22,274.22
5650,291,2024-04-03,95.21
5651,6,2024-06-26,150.94
5652,491,2024-02-26,163.83
5653,253,2024-11-02,149.36
5654,468,2024-07-27,250.72
5655,345,2024-10-19,20.41
5656,121,2024-09-20,148.97
5657,213,2024-02-28,315.34
5658,80,2025-01-02,190.23
5659,44,2024-08-25,120.33
5660,279,2024-03-06,14.14
5661,217,2024-04-23,467.93
5662,154,2024-10-21,222.97
5663,40,2024-02-23,170.98
5664,182,2024-05-27,297.86
5665,337,2024-07-12,87.95
5666,5,2025-01-10,299.19
5667,58,2024-09-28,333.15
5668,97,2024-12-03,306.63
5669,74,2024-07-21,317.99
5670,9,2024-02-26,178.77
5671,114,2024-10-09,214.94
5672,66,2024-05-14,154.51
5673,257,2024-11-04,81.61
5674,283,2024-08-19,443.44
5675,154,2024-06-14,85.89
5676,29,2024-05-04,445.8
5677,305,2024-09-16,452.44
5678,437,2024-10-24,211.16
5679,73,2024-09-27,133.01
5680,408,2025-01-26,391.07
5681,427,2024-10-31,178.82
5682,458,2024-11-07,308.39
5683,365,2025-01-15,392.0
5684,166,2024-02-18,70.34
5685,118,2025-01-17,109.5
5686,408,2024-11-22,267.92
5687,246,2024-10-06,367.88
5688,85,2024-09-23,247.88
5689,78,2024-10-05,425.45
5690,85,2024-07-24,45.75
5691,49,2024-02-10,162.44
5692,259,2024-10-09,23.64
5693,4,2024-02-12,12.91
5694,51,2024-09-25,65.01
5695,446,2024-09-02,158.15
5696,20,2024-08-29,300.36
5697,493,2024-09-18,402.95
5698,56,2024-08-09,286.98
5699,153,2024-07-10,65.75
5700,32,2024-09-05,239.9
5701,35,2024-07-05,482.83
5702,134,2024-06-10,437.87
5703,187,2024-04-07,374.55
5704,163,2024-10-04,22.53
5705,248,2024-07-11,423.72
5706,167,2024-08-08,222.56
5707,187,2024-03-04,443.83
5708,401,2024-10-23,220.77
5709,353,2024-07-23,357.69
5710,496,2024-03-28,171.8
5711,476,2024-05-13,148.03
5712,333,2024-09-30,386.06
5713,443,2025-01-20,427.27
5714,86,2024-12-17,53.02
5715,373,2024-03-31,209.82
5716,37,2024-04-03,457.86
5717,54,2024-11-11,435.99
5718,216,2024-08-28,276.46
5719,105,2024-02-25,300.56
5720,452,2024-06-12,52.1
5721,98,2024-09-28,306.91
5722,262,2024-03-01,489.01
5723,476,2024-10-07,322.89
5724,452,2024-07-06,284.09
5725,286,2024-12-19,14.05
5726,87,2024-08-10,390.72
5727,241,2024-11-18,116.74
5728,357,2024-08-26,67.09
5729,462,2024-10-25,477.68
5730,172,2024-10-09,409.78
5731,315,2024-07-23,22.1
5732,278,2024-06-12,73.15
5733,124,2024-08-03,356.55
5734,187,2024-09-07,227.71
5735,332,2025-02-03,281.72
5736,268,2025-01-22,87.22
5737,322,2024-09-01,355.11
5738,484,2024-02-06,229.08
5739,238,2024-05-30,493.35
5740,441,2024-11-11,171.58
5741,280,2024-04-02,136.47
5742,153,2024-05-27,151.3
5743,252,2024-08-28,305.89
5744,62,2024-05-17,494.78
5745,381,2024-02-10,260.34
5746,52,2024-09-22,411.16
5747,2,2025-01-18,425.48
5748,256,2024-05-09,368.7
5749,363,2024-09-01,342.68
5750,413,2025-01-01,361.83
5751,46,2024-10-03,44.27
5752,57,2024-02-17,490.18
5753,220,2024-09-25,293.1
5754,105,2024-11-04,441.62
5755,144,2024-08-15,337.46
5756,328,2024-08-21,268.48
5757,30,2024-03-29,264.67
5758,462,2025-01-22,161.25
5759,387,2024-08-29,98.45
5760,481,2024-02-14,428.5
5761,285,2024-09-22,55.7
5762,401,2024-11-29,486.65
5763,485,2024-09-10,45.97
5764,190,2024-02-11,134.35
5765,284,2025-01-09,270.71
5766,301,2024-02-26,39.57
5767,35,2024-05-31,181.53
5768,448,2024-09-03,242.76
5769,320,2024-06-11,320.02
5770,280,2024-05-16,49.3
5771,239,2024-12-23,312.25
5772,94,2025-01-06,337.79
5773,240,2024-10-24,387.59
5774,259,2024-08-08,223.59
5775,198,2024-06-13,387.1
5776,261,2024-09-19,22.48
5777,276,2024-02-17,417.47
5778,141,2024-06-23,367.59
5779,447,2024-11-23,51.73
5780,180,2024-04-24,477.11
5781,23,2025-01-07,384.17
5782,269,2024-05-31,206.55
5783,57,2024-08-09,244.25
5784,443,2025-01-18,64.13
5785,303,2024-07-03,228.63
5786,100,2024-03-16,313.9
5787,423,2024-08-13,471.21
5788,488,2024-08-20,151.27
5789,478,2024-05-29,253.83
5790,214,2024-09-05,458.88
5791,31,2024-08-21,58.18
5792,306,2024-06-24,71.96
5793,90,2024-08-26,459.48
5794,63,2024-10-04,103.84
5795,306,2024-04-09,32.75
5796,439,2024-02-10,276.87
5797,72,2024-10-24,402.97
5798,391,2024-10-09,418.59
5799,378,2024-08-24,17.68
5800,442,2024-03-02,120.53
5801,426,2024-04-12,397.61
5802,303,2024-08-20,295.03
5803,463,2024-06-09,91.23
5804,300,2024-12-18,282.27
5805,470,2024-05-30,130.68
5806,139,2024-09-18,22.44
5807,166,2024-10-10,401.51
